30/04/20 07.11;;;
4 Hari Melorot Rp 16.000, Pamor Emas Antam Pudar Gak Sih?;;;
" Entah kenapa dalam 4 hari terakhir,  acuan yang diproduksi PT Aneka Tambang Tbk (Antam) terus melorot. Pada Rabu kemarin (29/4/2020), harga emas Antam turun 0,79% atau sebesar Rp 7.000 menjadi Rp 879.000/gram dari perdagangan Selasa kemarin di level Rp 886.000/gram. Sebelumnya pada perdagangan Selasa, harga emas Antam juga turun 0,45% sebesar Rp 4.000 dari posisi harga Senin yakni Rp 890.000/gram. Berdasarkan pencatatan data harga Logam Mulia di gerai Jakarta Gedung Antam di situs   milik Antam, harga tiap gram emas Antam ukuran 100 gram melemah 0,79% berada di Rp 87,9 juta pada Rabu kemarin dari harga Selasa yakni Rp 88,6 juta per batang. Emas Antam kepingan 100 gram lumrah dijadikan acuan transaksi emas secara umum, tidak hanya emas Antam. Harga emas Antam di gerai penjualan lain bisa berbeda. Adapun khusus harga 1 gram emas Antam hari Rabu kemarin juga kembali turun Rp 7.000 menjadi Rp 928.000/gram setelah turun Rp 4.000 ke Rp 935.000/gram pada Selasa. Di sisi lain, harga beli kembali ( ) emas Antam juga turun0,60% atau Rp 5.000 ditetapkan pada Rp 829.000/gram, dari posisi kemarin Rp 834.000/gram. Harga itu menunjukkan harga beli yang harus dibayar Antam jika pemilik batang emas bersertifikat ingin menjual kembali investasi tersebut. Berikut pergerakan harga emas Antam dalam 5 hari terakhir: Rabu (29/4) Rp 879.000/gram, turun Rp 7.000 Selasa (28/4) Rp 886.000/gram, turun Rp 4.000 Senin (27/4) Rp 890.000/gram, turun Rp 4.000 Sabtu (25/4) Rp 894.000/gram, turun Rp 1.000 Jumat (24/4 Rp 895.000/gram, naik Rp 10.000 Artinya, dalam 4 hari terakhir, harga emas Antam sudah melorot Rp 16.000 setelah sempat melesat Rp 10.000 di level Rp 895.000/gram pada perdagangan Jumat pekan lalu. Penurunan harga emas Antam kemarin seiring dengan turunnya harga emas dunia di pasar spot pada Selasa yang turun US$ 6,69 atau 0,39% menjadi US$ 1.707,51/troy ons, mengacu data Refinitiv. Data Kitco mencatat, harga spot emas pada Rabu tadi malam pukul 23.25 WIB, turun 0,41% di level US$ 1.704/troy ons. Sementara harga emas berjangka ( ) AS untuk pengiriman bulan Juni ditutup turun US$ 1,60 atau hampir 0,1% pada US$ 1.722,20/troy ons, melansir dari RTTNews.  Penurunan harga emas dunia kemarin dipicu oleh aksi ambil untung ( ) investor. Di sisi lain,   menilai rencana pembukaan kembali aktivitas bisnis di sejumlah negara turut menopang aset berisiko, sehingga sedikit menekan harga emas. Kendati demikian, penurunan harga emas dunia terbatas setelah laporan yang dirilis oleh Conference Board (CB) yang mengatakan bahwa kepercayaan konsumen di AS memburuk secara signifikan di bulan April. Conference Board mengatakan indeks kepercayaan konsumen jatuh ke 86,9 pada bulan April setelah jatuh ke 118,8 pada Maret. Para ekonom telah memperkirakan indeks kepercayaan konsumen untuk anjlok ke 90.0, mengutip dari RTTNews. Fokus investor sekarang tertuju pada pertemuan bank sentral Amerika Serikat (Federal Reserve AS/The Fed) hari ini waktu setempat atau Kamis dini hari waktu Indonesia dan pertemuan bank sentral Eropa (European Central Bank/ECB) pada malam harinya. Emas dinar sedang menjadi bahan pembicaraan dalam beberapa hari terakhir. Dinar dan dirham dikenal sebagai alat perdagangan resmi yang paling stabil dan sesuai syariah sejak berabad-abad lamanya.  Selain itu, kedua instrumen ini dapat juga digunakan untuk pembayaran zakat, alat investasi/simpanan, dan mahar.   Dinar emas bisa jadi benda investasi juga di tengah situasi sekarang ini. Namun, perlu perhatian lebih ketika investasi karena dinar berbeda dengan investasi emas logam mulia dan perhiasan emas.   Supaya tidak merugi, kita harus sudah tahu seluk beluk dari koin dan atau dinar emas.   Saat ini 1 koin dinar Au 91,7% yang diproduksi PT Aneka Tambang Tbk (Antam), pada perdagangan Kamis (2/4/2020) berada di Rp 3.475.058/koin dengan berat 4,25 gram. Sementara 1 dirham Au 99,9% berada di Rp 80.097/koin dengan berat 2,975 gram.  Ada banyak yang perlu diketahui dari dinar emas, di antaranya adalah tentang investasi koin emas dan dinar emas, kelebihan dan keburukan dinar emas, juga anjuran dari ahli investasi emas yang mana dapat memberikan sudut pandang baru kepada Anda yang mau berinvestasi dinar emas.  Nah salah satu fintech yang menyediakan investasi ini adalah PT Tamasia Global Sharia (Tamasia). Tamasia meluncurkan produk baru berupa Koin Emas Dinar Al-Haramain Series. Dalam seri Dinar Tamasia ini, terdapat tiga koin emas dengan gambar Masjidil Haram, Masjid Nabawi dan Masjidil Aqsa. Dinar sendiri adalah koin emas seberat 4,25 gram dengan kadar 22 karat. CEO & Co-Founder Tamasia, Muhammad Assad mengatakan bahwa Dinar Tamasia bisa menjadi salah satu opsi terbaik instrumen investasi saat ini karena karakteristik emas yang merupakan aset safe-haven, terlebih pada saat terjadi turbulensi ekonomi saat ini akibat wabah virus Covid-19. ""Kami terus berinovasi untuk memberikan yang terbaik bagi para pelanggan, termasuk dengan diluncurkannya Dinar Tamasia ini. Kami ingin setiap orang dapat berinvestasi emas dengan cara yang mudah, murah dan syariah. Apalagi harga emas terus melonjak dan telah menyentuh rekor tertinggi di bulan ini,"" ujar Assad di Jakarta. ""Tamasia sebagai platform jual-beli emas berbasis syariah terbesar di Indonesia hadir dengan misi ingin memberikan pengalaman terbaik serta alternatif kemudahan kepada para pelanggan untuk membeli, menjual dan mencetak emas dalam satu aplikasi yang bisa diakses kapanpun dan dimanapun secara aman dan terpercaya,"" tambahnya. Koin Emas Dinar Tamasia bisa didapatkan dengan cara menggunakan fitur cetak emas pada aplikasi Tamasia. Pelanggan dapat memilih mencetak emas sesuai keinginan, yaitu Logam Mulia Antam atau Koin Emas Dinar Tamasia.";;;
01/05/20 08.21;;;
Emas Global Redup, Harga Emas Antam Masih Stagnan Rp 879.000;;;
  pada perdagangan  stagnan alias 0,00% menjadi Rp 879.000/gram dari perdagangan Rabu di harga yang sama Rp 879.000/gram. Adapun harga emas spot dunia pada perdagangan Jumat pagi ini (1/5/2020) atau Kamis waktu AS (30/4), juga masih diperdagangkan di level US$ 1.876/troy ons, lebih rendah dari posisi penutupan pada Rabu (29/4) yakni di level US$ 1.714/troy ons, mengacu data Kitco. Untuk harga emas berjangka atau futures di Bursa Comex, CNBC International mencatat, harga emas juga turun 0,07% menjadi US$ 1.693/troy ons. Harga emas   ini adalah untuk kontrak pengiriman Juni 2020 yang akan berakhir pada 26 Juni mendatang. Secara tahun berjalan atau year to date, harga emas berjangka minus 10,50%. Kembali ke harga emas Antan, sebelumnya pada perdagangan Rabu, harga emas Antam juga turun 0,79% sebesar Rp 7.000 dari posisi harga Selasa yakni Rp 886.000/gram. Berdasarkan pencatatan data harga Logam Mulia di gerai Jakarta Gedung Antam di situs logammulia milik Antam pada Kamis kemarin, harga tiap gram emas Antam ukuran 100 gram tetap sama di Rp 87,9 juta per batang dari posisi kemarin. Emas Antam kepingan 100 gram lumrah dijadikan acuan transaksi emas secara umum, tidak hanya emas Antam. Harga emas Antam di gerai penjualan lain bisa berbeda. Adapun khusus harga 1 gram emas Antam pada Kamis juga  di Rp 928.000/gram setelah turun Rp 7.000 pada hari Rabu kemarin. Di sisi lain, harga beli kembali ( ) emas Antam juga tidak mengalami perubahan ditetapkan pada Rp 829.000/gram. Harga itu menunjukkan harga beli yang harus dibayar Antam jika pemilik batang emas bersertifikat ingin menjual kembali investasi tersebut.;;;
05/05/20 17.01;;;
Harga Emas Bikin Inflasi, Bagaimana Nasib Saham Emitennya?;;;
" - Badan Pusat Statistik (BPS) mencatat inflasi sepanjang April 2020 sebesar 0,08% dibandingkan Maret 2020. Sedangkan dibandingkan dengan April 2019 inflasi tercatat 2,67%. Inflasi April salah satunya dipicu oleh kenaikan harga emas dan perhiasan. Emas pada bulan lalu memberikan andil 0,06% ke inflasi. Kepala BPS Suhariyanto mengatakan, kenaikan emas terpantau di 87 kota dari 90 kota yang menjadi acuan BPS. Kenaikan harga emas tertinggi terjadi di kota Semarang. ""Harga emas perhiasan alami kenaikan dan terjadi di 87 kota. Misalnya Semarang kenaikan harga emas 16%,"" ujarnya melalui teleconference, Senin (4/5/2020). ""Pergerakan inflasi ini tidak biasa dengan pola sebelumnya, tahun lalu masuk Ramadan dan jatuh pada Mei inflasi meningkat, tahun ini justru melambat,"" kata Kepala BPS Suhariyanto, Senin (4/5/2020).       Selain itu, harga emas logam mulia kepingan 100 gram lumrah dijadikan acuan transaksi emas secara umum yang diproduksi PT Aneka Tambang Tbk (Antam) Lalu bagaimana dampak  kenaikan harga emas dan perhiasan yang menjadi salah satu pendorong rendahnya inflasi dan berkontribusi 0,06% ke inflasi tersebut  terhadap kinerja emiten saham sektor logam ini selama sebulan. Data perdagangan Bursa Efek Indonesia (BEI) mencatat, kinerja saham emiten emas selama sebulan yaitu :      Bank investasi global asal Swiss, UBS, memproyeksikan harga emas dunia berpotensi menembus level tertinggi tahun ini setelah menurun pada Maret lalu, bersamaan dengan koreksi yang dialami sejumlah aset investasi lain secara global termasuk pasar saham. ""Dalam pandangan kami, ada potensi bagi harga [emas] untuk bisa menembus US$ 1.800 [per troy ons],"" kata Joni Teves, Ahli Strategi Logam Mulia di UBS Investment Bank, dalam program ""Squawk Box Asia"" di CNBC, dikutip Selasa (5/5/2020). Dalam waktu dekat, USB memiliki target harga emas bisa mencapai US$ 1.790/troy ons. Sebagai catatan, 1 troy ons setara dengan 31,1 gram, sehingga jika harga emas mencapai US$ 1.800/troy ons itu artinya harga per gramnya dalam rupiah sekitar Rp 896.985/gram (asumsi kurs Rp 15.500/US$). Prediksi itu didukung sentimen positif dari kecenderungan investor melirik aset safe haven alias instrumen investasi aman di tengah ketidakpastian global dan sektor riil yang juga masih negatif. Harga emas dunia cenderung mengalami kenaikan di kala perekonomian menghadapi goncangan, investor beramai-ramai memburu emas untuk mencari perlindungan. Selain itu, apresiasi harga emas juga mendapat dukungan dari kebijakan bank sentral global yang menerapkan tingkat suku bunga rendah. Sementara kebijakan bank sentral dalam memberikan pelonggaran kuantitatif (QE) dengan membeli aset-aset finansial berbasis utang seperti surat utang pemerintah, efek beragun aset residensial hingga obligasi korporasi memicu penurunan yield yang membuat emas menjadi lebih menarik di mata investor. Jika emas mampu kembali menembus level US$ 1.700, maka bukan tidak mungkin emas bisa melanjutkan penguatan ke level psikologis selanjutnya di US$ 1.800/troy ons. Kendati demikian, naiknya harga emas dunia tidak serta merta membuat saham sektor logam ini ikut melonjak karena ada beberapa faktor yang juga mempengaruhi dari kinerja saham-saham sektor tersebut.  ";;;
22/05/20 15.56;;;
Tekor Selama Ramadan, Siap-siap Emas Antam Bisa Rebound!;;;
 -  Harga emas logam mulia acuan yang diproduksi PT Aneka Tambang Tbk (Antam)  kepingan 100 gram sepanjang bulan Ramadan atau puasa 2020 turun  3,06 % atau sebesar Rp  36.88 0 menjadi Rp 8 58.12 0/gram  hingga hari ini Jumat (22/5/2020)  dari level Rp 8 95.000 /gram  (24/4/2020) . Sementara  pada  bulan puasa tahun lalu , harga emas Antam  juga turun 0,33% sebesar Rp 1.000 menjadi  Rp 613.000/gram (31/5/2019) dari awal puasa yakni Rp 615.000/gram (6/5/2019) . Adapun khusus harga 1 gram emas Antam  sepanjang puasa 2020 turun  3,06% atau  Rp  28 .000 menjadi Rp 9 16 .000/gram . Sementara di tahun lalu, justru naik 0,15% atau Rp 1.000 menjadi Rp 665.000/gram. Lalu bagaimana dengan pergerakan atau harga emas Antam pasca-Lebaran? Mengacu pasca-Lebaran tahun lalu harga emas Antam terpantau mengalami penguatan, di mana  kepingan 100 gram naik 3,10% atau Rp 19.000 menjadi Rp 632.000/gram. Sementara khusus harga 1 gram juga naik 2,41% atau Rp 16.000 menjadi Rp 681.000/gram. Lebaran tahun lalu terjadi pada tanggal 5-6 Juni 2019.       Sementara di tahun ini, harga emas Antam juga diperkirakan akan terapresiasi seiring dengan meningkatnya kekhawatiran perang dagang antara AS-China. Selain itu, lonjakan baru terinfeksi virus corona lagi-lagi memberikan tekanan bagi aset-aset berisiko. Seiring dengan pelonggaran   di beberapa negara, Organisasi Kesehatan Dunia ( / WHO) mengungkap fakta miris. Jumlah ini merupakan jumlah harian tertinggi sejak virus ini pertama kali ditemuka n  di Wuhan, China pada Desember silam. Sedangkan korban meninggal mendekati angka 330 ribu orang di seluruh dunia. Secara total, jumlah orang terjangkit corona kini mencapai 5 juta  lebih  di  penjuru  dunia.   ;;;
27/05/20 09.48;;;
Duh Memudar! Harga Emas Antam Turun Jadi Rp 851.120/gram;;;
  H arga emas logam mulia acuan yang diproduksi PT Aneka Tambang Tbk (Antam) hari    ini ( 27 / 5 /2020)  turun   0,93 % atau sebesar Rp  8 .000 menjadi Rp 8 51.12 0/gram dari perdagangan  Selasa  kemarin di level Rp 8 59.12 0/gram. Padahal pada perdagangan  Selasa  kemarin, harga emas Antam  naik 0,12% sebesar Rp 1.000   alias  dari posisi harga  Jumat  yakni Rp 8 58.12 0/gram. Berdasarkan pencatatan data harga Logam Mulia di gerai Jakarta Gedung Antam di situs   milik Antam hari ini, harga tiap gram emas Antam ukuran 100 gram  turun   0,93 % berada di Rp 8 5,112  juta dari harga kemarin Rp  85,912  juta per batang. Emas Antam kepingan 100 gram lumrah dijadikan acuan transaksi emas secara umum, tidak hanya emas Antam. Harga emas Antam di gerai penjualan lain bisa berbeda. Adapun khusus harga 1 gram emas Antam hari  Rabu  ini ( 27 / 5 /2020)  turun  Rp  8 .000 menjadi Rp 9 09 .000/gram setelah  naik Rp 1.000 ke  Rp 9 17 .000/gram pada hari  Selasa  kemarin. Di sisi lain, harga beli kembali ( ) emas Antam hari ini juga  turun   0,98 % atau Rp  8 .000 ditetapkan pada Rp 8 08 .000/gram, dari posisi kemarin Rp 8 16 .000/gram. Harga itu menunjukkan harga beli yang harus dibayar Antam jika pemilik batang emas bersertifikat ingin menjual kembali investasi tersebut. Penurunan harga emas Antam seiring dengan turunnya harga emas dunia di pasar   pada penutupan perdagangan hari Selasa kemarin (Rabu pagi waktu Indonesia) yang turun sebesar US$  17,94  atau  1,05 % menjadi US$ 1.7 11,25 /troy ons, melansir dari Refinitiv.;;;
02/05/20 17.00;;;
Memudar! Harga Emas Antam Hari Ini Ambles Jadi Rp 867.000;;;
di level Rp 8 94 .000/gram, maka hingga Sabtu ini, harga emas turun Rp 27.000 atau 3,02%.;;;
30/03/20 11.05;;;
Butik Logam Mulia Tutup, Emas Antam 1 Gram Tembus Rp 926.000;;;
Di tengah penguatan harga emas ini, manajemen Antam resmi menutup sementara operasional seluruh Butik Emas Logam Mulia, mulai 30 Maret hari ini hingga 4 April 2020 seiring dengan upaya perusahaan untuk mencegah penyebaran virus corona (COVID-19) di Tanah Air. Adapun harga emas Antam tetap diperbaharui di situs  .;;;
31/03/20 06.02;;;
Sepekan Berkilau, Harga Emas Dunia kok Mulai Meredup?;;;
" - Harga emas dunia di pasar spot mencatatkan penurunan pada perdagangan Senin (30/3/2020) pukul 23.00 WIB tadi malam di level US$ 1.611/troy ons, atau ambles hingga 1,01% dibandingkan dengan harga pada akhir pekan lalu di level US$ 1.628/troy ons di tengah pandemi virus corona (COVID-19). Mengacu data Kitco, harga emas harian tertinggi tadi malam berada di US$ 1.632/troy ons dan level terendah US$ 1.601/troy ons. Pelemahan harga emas ini juga berbanding terbalik dengan indeks dolar AS yang menguat usai mencetak penurunan tajam pada pekan lalu. Data Marketwatch mencatat, indeks dolar yang mencerminkan nilai tukar dolar AS atas mata uang utama dunia ini ada di level 99,25 pada pukul 23.00 WIB tadi mala, atau menguat 0,89% dari posisi akhir pekan lalu 98,37.  indeks dolar ini menghentikan penurunan pekan lalu karena investor bersiap untuk ketidakpastian yang berkepanjangan dan pemerintah beberapa negara mulai memperketat penguncian ( ) dan meluncurkan langkah-langkah moneter dan fiskal untuk memerangi pandemi virus corona. ""Bagaimanapun juga, dolar AS adalah mata uang  ,"" kata Rodrigo Catril, ahli strategi senior FX di National Australia Bank di Sydney. ""[Penguatan indeks dolar] ini mencerminkan kehati-hatian, dan pasar yang tidak pasti di mana Anda melihat ada banyak likuidasi [aset],"" katanya dikutip Reuters, Selasa (31/3/2020). ""Saya pikir, kita harus menyadari bahwa risiko masih tinggi,"" kata Adam Cole, ahli strategi mata uang di RBC Capital Markets, dilansir Reuters. ""Kabar dari dari Tiongkok jauh lebih baik, di Italia sudah membaik [soal corona], tapi itu tidak terjadi di Inggris dan tentu saja tidak demikian di AS,"" kata Cole. Menurut Cole, pasar perlu melihat ""bukti infeksi virus ini memuncak"" sebelum akhirnya tenang kembali dan sebelum itu terjadi masih ada risiko terjadi aksi jual secara ""brutal dan berkala"". Pasar AS sempat berbunga-bunga pada pekan lalu dipicu oleh ditandatanganinya UU paket stimulus ekonomi jumbo AS senilai US$ 2 triliun oleh Presiden Donald Trump dan bank sentral Paman Sam, The Fed yang mengumumkan program pembelian aset atau   (QE) dengan nilai tak terbatas.   Paket stimulus dan QE dari The Fed merupakan langkah historis yang membuat pasar diterpa angin segar dan memicu terjadinya euforia. Namun selagi musuh tak kasat mata benar-benar belum musnah, pasar masih akan diwarnai dengan volatilitas yang tinggi. Mengacu pada data kompilasi Johns Hopkins University CSSE, sampai Senin kemarin, sudah ada 721.584 kasus kumulatif orang yang terinfeksi virus corona. Nyaris 34.000 orang dinyatakan meninggal dunia. Ilmuwan senior AS Anthony Fauci memperkirakan virus ini dapat mengakibatkan 100.000-200.000 kematian di Amerika Serikat. Presiden Donald Trump menetapkan untuk memperpanjang waktu kebijakan "" "" hingga 30 April. Di tengah ketidakpastian ini, harga emas masih bisa berpotensi kembali melorot kapan saja ketika kebutuhan akan likuiditas tinggi dan sentimen kembali  . Lagi pula wabah corona masih terus menelan korban.";;;
01/04/20 07.37;;;
Mulai Kena Aksi Jual, Bisa Gak Harga Emas Dunia Rebound?;;;
 -   di pasar spot terkoreksi sejak perdagangan pagi, Selasa kemarin (31/3/2020) seiring dengan penguatan dolar Amerika Serikat (AS) di tengah makin merebaknya wabah corona (COVID-19). Harga emas dunia di pasar spot berada di level US$ 1.614,8/troy ons pada Selasa pagi. Harga emas turun 0,47% dari posisi penutupan hari sebelumnya. Menurunnya harga emas terjadi seiring dengan penguatan dolar AS. Mengacu data Kitco, pada perdagangan Selasa tadi malam pukul 21.25 WIB, harga emas dunia di pasar spot minus 0,67% di level US$ 1.612.troy ons. Harga harian bergerak ke level tertinggi US$ 1.618/troy ons dan level terendah sempat dicatatkan di level US$ 1.583/troy ons. Adapun penguatan dolar AS tercermin dari meningkatnya indeks dolar. Pada Selasa pagi, indeks dolar yang mengukur keperkasaan dolar di hadapan enam mata uang lain menguat 0,22%. Penguatan dolar sebagai mata uang emas ditransaksikan membuat harga logam mulia tersebut yang sudah mahal jadi semakin mahal. Data Marketwatch mencatat, Selasa malam pukul 21.25 WIB, indeks dolar menguat di level 99,65, menguat 0,47%. Salah satu sentimen di pasar ialah China yang melaporkan angka   (PMI) manufaktur China yang melampaui ekspektasi pasar dan mencatatkan ekspansi di angka 52. Walau ekonomi China kembali bersemi karena sudah menang melawan wabah, ekonomi negara lain justru masih berjuang melawan pandemi. Kebijakan   yang diambil oleh berbagai negara menjadi ancaman bagi perekonomian global. Ekonomi global terancam di ambang resesi. The Economist Intelligence Unit (EIU) bahkan meramal pertumbuhan ekonomi global tahun ini terkontraksi 2,2%. Ketakutan akan resesi global kian nyata akibat wabah ini. Hal ini memicu reaksi   yang membuat pasar saham global ambruk beberapa pekan terakhir, sebelum menguat pekan lalu akibat   Presiden AS Donald Trump dan Jay Powell (Jerome Powell, Gubernur The Fed) yang memberikan stimulus jumbo untuk perekonomian AS. Kala ekonomi sedang tidak kondusif, keberanian investor mengambil risiko jadi menciut. Alhasil aset   seperti emas jadi diburu dan membuat harganya naik. Namun pada periode krisis seperti ini pergerakan harga emas juga dipengaruhi oleh pergerakan harga saham. Jika di pasar saham terjadi aksi jual secara masif lagi, bukan berarti emas masih akan tetap kokoh bertengger di level tertingginya. Bisa-bisa emas dilikuidiasi lagi untuk menambal   dan menutup kerugian pada investasi lain. ;;;
02/04/20 06.36;;;
Emas Dunia Rebound! Harga Emas Antam Keok, Hari Ini Gimana?;;;
" - Harga emas dunia kembali melesat naik lebih dari 1% pada perdagangan Rabu kemarin (1/4/2020), padahal pada perdagangan Selasa ambles lebih dari 3% di US$ 1.571,05/troy ons. Selasa merupakan perdagangan terakhir kuartal I-2019, sepanjang periode tersebut harga emas dunia membukukan kenaikan 3,56%. Penguatan yang lumayan, meski tidak sensasional. Tetapi harga emas sebenarnya mengalami pergerakan dengan volatilitas yang tinggi. Lihat saja, Selasa lalu ambles lebih dari 3%, dan Rabu kemarin menguat lebih dari 1%. Pada pukul 14:45 WIB Rabu kemarin, harga emas diperdagangkan di level US$ 1.596/troy ons, menguat 1,66% di pasar spot, melansir data Refinitiv. Adapun berdasarkan data Kitco, harga emas dunia pada pukul 22.52 WIB tadi malam berada di level US$ 1.588/troy ons, menguat 0,69% dari penutupan perdagangan hari sebelumnya. Harga tertinggi tadi malam di level US$ 1.599, sementara terendah US$ 1.568/troy ons. Volatilitas tinggi atau naik turun dengan persentase yang besar memang terjadi pada emas sejak bulan Maret. Pada Senin (9/3/2020), harga emas sempat melesat hingga menyentuh US$ 1.702,56/troy ons yang merupakan level tertinggi sejak Desember 2012. Namun selepas itu, emas justru terus merosot bahkan sempat menyentuh level US$ 1.450,98/troy ons pada Senin (16/3/2020) lalu. Posisi tersebut sedikit membaik, di perdagangan Jumat (20/3/2020) emas berada di level US$ 1.497,64/troy ons. Jika dilihat dari level tertinggi 12 tahun US$ 1.702.56/troy ons, harga emas ambles lebih dari 12% dalam dua pekan. Kemudian sepanjang pekan lalu, logam mulia ini kembali melesat lagi 8% di US$ 1.617,5/troy ons. Tingginya volatilitas emas masih berlanjut di pekan ini. Melihat volatilitas tinggi yang terjadi pada emas belakangan ini, ahli strategi komoditas di Scotiabank, Nicky Shiels, mengatakan harga emas sudah mencapai level bawah ( ) dan berpeluang mencetak rekor tertinggi atau termahal sepanjang masa. ""Emas sudah menemukan level   di US$ 1.450/troy ons, dan sudah terjadi lebih awal karena respon kebijakan yang cepat dan besar dari yang pasar bisa antisipasi,"" kata Shiels, dilansir Kitco.com. Ketika mencapai   itu artinya kemungkinan besar harga emas tidak akan lebih rendah dari level tersebut. Artinya menurut Shiels, harga emas dunia jika kembali turun kemungkinan besar tidak akan melewati level US$ 1.450/troy ons, dan cenderung terus bergerak naik selama bertahan di atasnya. Secara teknikal,  , dan memproyeksikan harga emas berpeluang mencapai rekor tertinggi. Melihat grafik harian harga emas memang dalam tren   (naik) setelah bergerak di rerata pergerakan (Moving Average/MA) 50 hari (garis oranye), MA 100 hari (garis hijau) dan MA 200 hari (garis biru). Kemudian menambahkan indikator Fibonacci Retracement yang ditarik dari 6 September 2011 US$ 1.920.3/troy ons (level tertinggi sepanjang masa) ke 3 Desember 2015 US$ 1.045,85 (level terendah sejak mencapai rekor tertinggi). Harga emas saat ini bergerak di kisaran Retracement 61,8% di US$ 1.568/troy ons, jika mampu bergerak konsisten di atas level tersebut emas berpeluang terus menguat menuju rekor tertinggi sepanjang sejarah US$ 1.920.3/troy ons yang merupakan Retracement 100%. Kemudian Retracement 50% berada di level US$ 1.483/troy ons, sekitar US$ 23 di atas level   yang disebut oleh Scotiabank. Selain itu, support (tahan bawah) yang kuat juga berada di level US$ 1.433/troy ons. Area US$ 1.433 - 1.483/troy ons, bisa menjadi kunci pergerakan harga emas untuk jangka panjang. Selama area tersebut tidak ditembus,   emas masih akan  .";;;
01/04/20 14.56;;;
Wuidih! 3 Bulan, Harga Emas Antam Sudah Meroket 23% nih;;;
Harga emas spot turun 2% menjadi US$ 1.588,64 per troy ons, sedangkan harga emas berjangka Amerika Serikat kehilangan 2,4% menjadi US$ 1.603,60 per troy ons. Sementara itu, selama kuartal I-2019, ;;;
02/04/20 10.26;;;
Lega deh! Harga Emas Antam Naik Lagi Rp 7.000/gram;;;
 Harga emas   pada perdagangan  Kamis  ( 2 / 4 /2020)  naik  0, 81 %  sebesar Rp  7 .000  m enjadi Rp 8 69 .000/gram, dari hari sebelumnya Rp 8 62 .000/gram. Harga emas Antam   setelah Rabu kemarin ambles sebesar Rp 13.000. Berdasarkan pencatatan data harga Logam Mulia di gerai Jakarta Gedung Antam di situs   milik Antam hari ini (2/4/2020), harga tiap gram emas Antam ukuran 100 gram menguat 0,81% berada di Rp 86,9 juta dari harga kemarin Rp 86,2 juta per batang. Harga emas   naik  seiring dengan  harga emas spot dunia  pada penutupan hari Rabu kemarin yang naik  1,34 % menjadi  US $ 1 .592  per ons  di tengah penyebaran wabah virus corona yang semakin masif .  Di sisi lain, harga beli kembali ( ) emas   hari ini  naik 0,49% atau Rp 4.000  ditetapkan pada Rp 8 22 .000/gram, dari posisi kemarin Rp 8 18 .000/gram.   ;;;
02/04/20 13.05;;;
Intip Kinerja Emas Antam di Kuartal I, Melesat lho;;;
;;;
08/04/20 06.10;;;
Emas Futures Menguat, Emas Antam Mau Tembus Rp 1 Juta/gram;;;
;;;
08/04/20 10.31;;;
Awal Tahun Rp 713.000/gram, Berapa Cuan Emas Antam Saat Ini?;;;
" Di tengah kondisi pandemi virus corona (Covid-19), investor pun mulai mencari-cari celah   di berbagai instrumen investasi. Salah satunya emas yang diproduksi   alias emas Antam. Bahkan di tengah kenaikan harga emas global, harga emas Antam terus mencetak keuntungan. Selasa kemarin (6/4/2020), harga emas Antam dua kali naik dalam sehari. Harganya meroket sebesar 32.000/gram pada Selasa siang menjadi Rp 914.000/gram dari harga pada perdagangan pagi di level Rp 894.000/gram. Kenaikan dua kali sehari ini pernah terjadi pada 24 Februari lalu. Sementara, pada perdagangan Rabu ini (8/4) harga emas Antam mulai merosot 1,86% atau sebesar Rp 17.000 menjadi Rp 897.000/gram, dari harga hari sebelumnya Rp 914.000/gram. Berdasarkan pencatatan data harga Logam Mulia di gerai Jakarta Gedung Antam di situs   milik Antam hari ini (8/4/2020), harga tiap gram emas Antam ukuran 100 gram turun 1,86% berada di Rp 89,7 juta dari harga kemarin Rp 91,4 juta per batang. Emas Antam kepingan 100 gram lumrah dijadikan acuan transaksi emas secara umum, tidak hanya emas Antam. Harga emas Antam di gerai penjualan lain bisa berbeda. Adapun khusus harga 1 gram emas Antam juga merosot Rp 17.000 menjadi Rp 946.000/gram. Harga emas Antam mengalami penurunan seiring koreksi harga emas spot dunia sebesar US$ 16,38 atau 1% menjadi US$ 1.646,57/troy ons karena sentimen risiko ( ) dari investor meningkat lantaran investor mulai memburu aset-aset berisiko, dilansir CNBC International. ""Reli [harga] emas terbatas karena optimisme [investor] terus tumbuh ketika puncak dari wabah virus corona sudah dekat,"" kata Ed Moya, analis di platform perdagangan   OANDA, melansir Investing.com. Sementara itu, selama kuartal I-2019, harga emas Antam menguat 26% atau sebesar Rp 184.000/gram dari Rp 713.000/gram di awal tahun menjadi Rp 897.000/gram hari ini.";;;
08/04/20 12.49;;;
IHSG Ambles 3% Lebih, Ini Saham Blue Chips Berisiko Kena ARB;;;
;;;
09/04/20 06.05;;;
Andai Corona Binasa dari Muka Bumi, Begini Nasib Harga Emas;;;
